request_type,name,response_time_ms,response_length
GET,/routes/shortest?fromName=Phoenix&toName=Houston,179.02845900971442,82
GET,/routes/shortest?fromName=Denver&toName=Phoenix,82.0400420052465,80
GET,/routes/random-points?count=4,82.7640000206884,29
GET,/city/Phoenix,79.73779199528508,63
POST,/routes/heatmap,201.8797080090735,434
GET,/routes/random-points?count=1,201.65249999263324,8
GET,/routes/random-points?count=5,202.9900000197813,36
POST,/routes/heatmap,97.01529200538062,434
GET,/cities,81.7852090112865,957
POST,/routes/heatmap,96.96445800364017,434
POST,/routes/heatmap,80.76370801427402,434
GET,/routes/shortest?fromName=Chicago&toName=Seattle,91.2742919754237,122
GET,/city/Phoenix,95.49900001729839,63
GET,/city/info/Kansas%20City,72.53112498437986,122
POST,/routes/heatmap,112.50200000358745,434
GET,/routes/most-used?date=2025-11-01,261.6188329993747,2821
GET,/cities,262.50058301957324,957
GET,/routes/random-points?count=5,261.06579101178795,36
GET,/city/Salt%20Lake%20City,260.8010830008425,69
GET,/city/info/Chicago,94.25562500837259,119
POST,/routes/heatmap,272.36458400147967,434
GET,/cities,272.4544579978101,957
GET,/routes/most-used?date=2025-11-01,278.6849169933703,2821
GET,/routes/random-points?count=2,84.18125001480803,15
GET,/cities,304.15062498650514,957
POST,/routes/heatmap,303.9090830134228,434
GET,/city/Atlanta,104.84016698319465,61
GET,/routes/random-points?count=1,76.20758400298655,8
GET,/routes/random-points?count=5,75.16387500800192,36
GET,/routes/random-points?count=4,56.44762501469813,29
GET,/city/Phoenix,84.17287498014048,63
GET,/routes/most-used?date=2025-11-01,87.39054200123064,2821
GET,/city/Salt%20Lake%20City,99.60654200403951,69
GET,/routes/random-points?count=4,304.2335420032032,29
GET,/city/info/Phoenix,49.68808399280533,119
POST,/routes/heatmap,314.29383397335187,434
GET,/city/info/New%20York,314.23416701727547,120
GET,/cities,49.900082987733185,957
GET,/city/info/Los%20Angeles,321.39091700082645,124
GET,/routes/random-points?count=1,38.102249993244186,8
GET,/routes/shortest?fromName=Phoenix&toName=Houston,330.9905420173891,82
GET,/city/Los%20Angeles,361.0002089990303,66
GET,/routes/shortest?fromName=Boston&toName=Miami,359.17658399557695,107
GET,/routes/shortest?fromName=Denver&toName=Phoenix,61.195541988126934,80
GET,/city/info/Denver,76.45824999781325,116
POST,/routes/heatmap,381.07304100412875,434
GET,/cities,63.04891701438464,957
GET,/cities,76.67500001844019,957
GET,/routes/most-used,382.1686249866616,2821
GET,/city/Salt%20Lake%20City,383.94195897853933,69
GET,/city/Denver,60.72445900645107,60
GET,/routes/most-used?date=2025-11-01,68.81412499933504,2821
GET,/city/Kansas%20City,411.20654199039564,66
POST,/routes/heatmap,413.87449999456294,434
GET,/city/info/Seattle,72.05195800634101,117
GET,/city/info/Seattle,74.41091700457036,117
GET,/city/info/Miami,63.69750000885688,115
GET,/routes/most-used?date=2025-11-01,58.07374999858439,2821
POST,/routes/heatmap,436.7076249909587,434
POST,/routes/heatmap,435.82250000326894,434
GET,/city/Los%20Angeles,74.90379200316966,66
GET,/cities,445.92237498727627,957
GET,/city/info/Kansas%20City,442.21137498971075,122
GET,/city/Atlanta,47.91654201108031,61
GET,/city/New%20York,455.7307080249302,63
GET,/routes/random-points?count=2,58.897624985547736,15
POST,/routes/heatmap,458.6753339972347,434
GET,/cities,461.7555840231944,957
GET,/routes/random-points?count=1,463.9664169808384,8
GET,/cities,464.62929202243686,957
GET,/city/Denver,41.9320419896394,60
GET,/routes/most-used?date=2025-11-01,57.914334000088274,2821
GET,/city/info/Houston,55.62400000053458,119
POST,/routes/heatmap,493.3791660005227,434
GET,/routes/shortest?fromName=Atlanta&toName=Kansas%20City,491.3658339937683,102
GET,/routes/most-used?date=2025-11-01,499.8101250093896,2821
GET,/city/info/New%20York,499.84716600738466,120
GET,/routes/random-points?count=4,501.22062501031905,29
GET,/routes/shortest?fromName=Boston&toName=Miami,511.1952500010375,107
GET,/routes/most-used,62.42062500678003,2821
GET,/routes/shortest?fromName=Boston&toName=Miami,93.60170899890363,107
GET,/city/Salt%20Lake%20City,71.89470800221898,69
GET,/city/info/Boston,81.07091698911972,116
GET,/routes/most-used?date=2025-11-01,94.54925000318326,2821
POST,/routes/heatmap,553.2579999999143,434
GET,/city/Buffalo,551.8115830200259,62
GET,/routes/random-points?count=4,552.4653329921421,29
